subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
2, practice,2, vibration off,1,3,4, 7.jpg, 8.jpg,0.584847675,0.302670058,0.584847675, right,2,3,4, 7.jpg, 8.jpg,0.6477031,2,0.167787674,0.332201416,0.584847675,0.302670058,0
2, practice,2, vibration off,2,2,4, 6.jpg, 8.jpg,0.355471562,0.290755999,0.290755999, left,1,4,2, 8.jpg, 6.jpg,0.4944336,2,0.176264347,0.355471562,0.582595424,0.290755999,1
2, practice,2, vibration off,3,1,2, 5.jpg, 6.jpg,0.206677553,0.3490424,0.206677553, right,2,1,2, 5.jpg, 6.jpg,0.6078421,2,0.206677553,0.3490424,0.578794293,0.275426328,1
2, practice,2, vibration off,4,3,2, 7.jpg, 6.jpg,0.569745321,0.358181966,0.569745321, right,2,3,2, 7.jpg, 6.jpg,0.8923251,2,0.216551625,0.358181966,0.569745321,0.268568422,0
2, practice,2, vibration off,5,1,4, 5.jpg, 8.jpg,0.21991786,0.302042001,0.302042001, left,1,4,1, 8.jpg, 5.jpg,0.9458319,2,0.21991786,0.364707579,0.582527891,0.302042001,1
2, test,2, vibration off,1,3,4, 11.jpg, 12.jpg,0.584847675,0.302670058,0.584847675, right,2,3,4, 11.jpg, 12.jpg,0.5694346,2,0.167787674,0.332201416,0.584847675,0.302670058,0
2, test,2, vibration off,2,2,3, 10.jpg, 11.jpg,0.355471562,0.582595424,0.582595424, left,1,3,2, 11.jpg, 10.jpg,0.4648368,2,0.176264347,0.355471562,0.582595424,0.290755999,0
2, test,2, vibration off,3,1,4, 9.jpg, 12.jpg,0.206677553,0.275426328,0.206677553, right,2,1,4, 9.jpg, 12.jpg,0.5532526,2,0.206677553,0.3490424,0.578794293,0.275426328,0
2, test,2, vibration off,4,2,3, 10.jpg, 11.jpg,0.358181966,0.569745321,0.358181966, right,2,2,3, 10.jpg, 11.jpg,0.9952887,2,0.216551625,0.358181966,0.569745321,0.268568422,0
2, test,2, vibration off,5,1,4, 9.jpg, 12.jpg,0.21991786,0.302042001,0.302042001, left,1,4,1, 12.jpg, 9.jpg,1.0812594,2,0.21991786,0.364707579,0.582527891,0.302042001,0
2, test,2, vibration off,6,3,1, 11.jpg, 9.jpg,0.587455063,0.209090036,0.209090036, left,1,1,3, 9.jpg, 11.jpg,0.6439705,2,0.209090036,0.3895513,0.587455063,0.336540119,0
2, test,2, vibration off,7,4,1, 12.jpg, 9.jpg,0.363378709,0.215508938,0.363378709, right,2,4,1, 12.jpg, 9.jpg,0.7575416,2,0.215508938,0.39060737,0.582464681,0.363378709,0
2, test,2, vibration off,8,1,4, 9.jpg, 12.jpg,0.219868403,0.369794555,0.219868403, right,2,1,4, 9.jpg, 12.jpg,0.5489162,2,0.219868403,0.430440014,0.545053358,0.369794555,0
2, test,2, vibration off,9,4,3, 12.jpg, 11.jpg,0.365747455,0.530883085,0.530883085, left,1,3,4, 11.jpg, 12.jpg,1.4833595,2,0.223820368,0.4539861,0.530883085,0.365747455,1
2, test,2, vibration off,10,1,4, 9.jpg, 12.jpg,0.25320591,0.36426522,0.25320591, right,2,1,4, 9.jpg, 12.jpg,1.250405,2,0.25320591,0.485995524,0.507816291,0.36426522,0
2, test,2, vibration off,11,1,2, 9.jpg, 10.jpg,0.272116099,0.489357893,0.489357893, left,1,2,1, 10.jpg, 9.jpg,0.9450365,2,0.272116099,0.489357893,0.494989907,0.378430477,1
2, test,2, vibration off,12,4,1, 12.jpg, 9.jpg,0.406276663,0.234286576,0.406276663, right,2,4,1, 12.jpg, 9.jpg,1.0080089,2,0.234286576,0.484630844,0.446302549,0.406276663,0
2, test,2, vibration off,13,1,4, 9.jpg, 12.jpg,0.209829698,0.408056555,0.408056555, left,1,4,1, 12.jpg, 9.jpg,1.045493,2,0.209829698,0.493007884,0.441292304,0.408056555,0
2, test,2, vibration off,14,3,4, 11.jpg, 12.jpg,0.424090899,0.411853134,0.424090899, right,2,3,4, 11.jpg, 12.jpg,0.8501918,2,0.194746258,0.496165246,0.424090899,0.411853134,0
2, test,2, vibration off,15,3,1, 11.jpg, 9.jpg,0.410741903,0.254919143,0.254919143, left,1,1,3, 9.jpg, 11.jpg,0.9213673,2,0.254919143,0.498060855,0.410741903,0.425420016,0
2, test,2, vibration off,16,3,2, 11.jpg, 10.jpg,0.384469806,0.473753497,0.384469806, right,2,3,2, 11.jpg, 10.jpg,0.7251342,2,0.268446939,0.473753497,0.384469806,0.434571537,1
2, test,2, vibration off,17,1,3, 9.jpg, 11.jpg,0.260713561,0.397409959,0.397409959, left,1,3,1, 11.jpg, 9.jpg,0.9134184,2,0.260713561,0.427927548,0.397409959,0.467037886,1
2, test,2, vibration off,18,4,1, 12.jpg, 9.jpg,0.458160423,0.273570125,0.273570125, left,1,1,4, 9.jpg, 12.jpg,1.5595176,2,0.273570125,0.42862063,0.380302803,0.458160423,0
2, test,2, vibration off,19,4,3, 12.jpg, 11.jpg,0.413401572,0.39026973,0.413401572, right,2,4,3, 12.jpg, 11.jpg,0.5820062,2,0.269452755,0.435371131,0.39026973,0.413401572,0
2, test,2, vibration off,20,1,3, 9.jpg, 11.jpg,0.268741649,0.408454439,0.408454439, left,1,3,1, 11.jpg, 9.jpg,0.4138072,2,0.268741649,0.425551488,0.408454439,0.410963982,0
2, test,2, vibration off,21,4,3, 12.jpg, 11.jpg,0.423231262,0.404768464,0.404768464, left,1,3,4, 11.jpg, 12.jpg,0.7527879,2,0.289598518,0.44190032,0.404768464,0.423231262,0
2, test,2, vibration off,22,2,3, 10.jpg, 11.jpg,0.419525056,0.422610309,0.422610309, left,1,3,2, 11.jpg, 10.jpg,0.8534206,2,0.299460569,0.419525056,0.422610309,0.389718337,1
2, test,2, vibration off,23,1,2, 9.jpg, 10.jpg,0.275422902,0.397611772,0.397611772, left,1,2,1, 10.jpg, 9.jpg,1.3213915,2,0.275422902,0.397611772,0.408863932,0.39059245,0
2, test,2, vibration off,24,1,2, 9.jpg, 10.jpg,0.266650787,0.379139537,0.266650787, right,2,1,2, 9.jpg, 10.jpg,0.7223866,2,0.266650787,0.379139537,0.405854252,0.398445672,1
2, test,2, vibration off,25,2,1, 10.jpg, 9.jpg,0.383103254,0.254259812,0.254259812, left,1,1,2, 9.jpg, 10.jpg,1.6214528,2,0.254259812,0.383103254,0.425425396,0.3844496,0
2, test,2, vibration off,26,4,3, 12.jpg, 11.jpg,0.389570929,0.44409494,0.44409494, left,1,3,4, 11.jpg, 12.jpg,0.8874147,2,0.251503025,0.426705428,0.44409494,0.389570929,0
2, test,2, vibration off,27,4,1, 12.jpg, 9.jpg,0.351861927,0.260664603,0.351861927, right,2,4,1, 12.jpg, 9.jpg,0.4935048,2,0.260664603,0.434578853,0.476699219,0.351861927,0
